Id,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
6877,2012-12,Alaska,0,,5179,6304,268,356,0,2,5,0,164,159,1,,,,,,,,,,,,12438
6878,2012-12,Arizona,4074,,20512,19634,1142,1102,0,7,9,1,1410,899,5,,,,,,,,,,,,48795
6879,2012-12,Arkansas,3757,,11711,19680,246,587,0,7,18,0,973,1851,0,,,,,,,,,,,,38830
6880,2012-12,California,25144,,51731,73026,91,0,0,0,0,0,479,330,4,,,,,,,,,,,,150805
6881,2012-12,Colorado,2399,,23511,24846,820,1874,1,2,0,0,0,0,0,,,,,,,,,,,,53453
6882,2012-12,Connecticut,10403,,8845,9274,712,0,12,0,0,0,0,0,0,,,,,,,,,,,,29246
6883,2012-12,Delaware,7,,2621,2747,120,119,0,0,0,0,5,7,0,,,,,,,,,,,,5626
6884,2012-12,District of Columbia,0,,50,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,51
6885,2012-12,Florida,0,,65872,59904,2549,3436,25,14,6,0,1632,903,4,,,,,,,,,,,,134345
6886,2012-12,Georgia,14710,,26035,32774,472,1227,0,17,19,0,1711,2030,3,,,,,,,,,,,,78998
6887,2012-12,Guam,0,,49,55,3,4,0,0,0,0,0,0,0,,,,,,,,,,,,111
6888,2012-12,Hawaii,2014,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2014
6889,2012-12,Idaho,2423,,6555,10015,248,367,0,1,4,0,327,614,1,,,,,,,,,,,,20555
6890,2012-12,Illinois,53218,,28548,28820,0,1555,0,0,0,0,0,0,0,,,,,,,,,,,,112141
6891,2012-12,Indiana,7578,,28474,31940,1357,1443,0,0,5,0,2,549,0,,,,,,,,,,,,71348
6892,2012-12,Iowa,10863,,235,8121,53,9,0,0,4,0,0,122,0,,,,,,,,,,,,19407
6893,2012-12,Kansas,1587,,13854,17592,537,927,0,4,10,0,511,521,2,,,,,,,,,,,,35545
6894,2012-12,Kentucky,208969,,19442,26550,433,1008,2,9,12,0,1632,2150,0,,,,,,,,,,,,260207
6895,2012-12,Louisiana,0,,21599,33919,765,1199,0,5,5,0,1082,1121,2,,,,,,,,,,,,59697
6896,2012-12,Maine,0,,4916,6755,239,281,0,18,29,0,56,122,0,,,,,,,,,,,,12416
6897,2012-12,Mariana Islands,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0
6898,2012-12,Maryland,4,,7827,11046,57,14,0,0,7,0,81,136,0,,,,,,,,,,,,19172
6899,2012-12,Massachusetts,11343,,7200,5746,557,358,47,0,0,0,0,0,0,,,,,,,,,,,,25251
6900,2012-12,Michigan,24411,,7170,26867,492,186,0,0,0,0,1,318,0,,,,,,,,,,,,59445
6901,2012-12,Minnesota,20683,,13840,19260,824,706,0,0,5,0,167,432,0,,,,,,,,,,,,55917
6902,2012-12,Mississippi,367,,12616,25190,497,734,1,30,29,0,1012,1698,2,,,,,,,,,,,,42176
6903,2012-12,Missouri,3425,,35516,36872,1448,1679,0,19,27,0,926,1329,2,,,,,,,,,,,,81243
6904,2012-12,Montana,1285,,6287,8919,187,412,11,2,7,0,478,973,1,,,,,,,,,,,,18562
6905,2012-12,Nebraska,8300,,224,6715,30,10,0,0,0,0,6,121,0,,,,,,,,,,,,15406
6906,2012-12,Nevada,2053,,9274,9429,450,749,0,0,0,0,291,174,0,,,,,,,,,,,,22420
6907,2012-12,New Hampshire,3722,,8412,7366,135,2,2,0,0,0,0,8,0,,,,,,,,,,,,19647
6908,2012-12,New Jersey,0,,3825,5947,275,0,0,0,0,0,0,0,0,,,,,,,,,,,,10047
6909,2012-12,New Mexico,607,,8477,10310,428,553,0,2,10,0,434,715,1,,,,,,,,,,,,21537
6910,2012-12,New York,2317,,9489,34876,1212,289,126,0,0,0,2,9,0,,,,,,,,,,,,48320
6911,2012-12,North Carolina,25445,,1234,41758,773,254,0,2,11,1,1722,2819,4,,,,,,,,,,,,74023
6912,2012-12,North Dakota,650,,3551,6324,71,202,0,1,1,0,50,139,0,,,,,,,,,,,,10989
6913,2012-12,Ohio,0,,48667,47197,2002,2488,0,1,1,1,1093,1074,7,,,,,,,,,,,,102531
6914,2012-12,Oklahoma,0,,25216,29041,1171,1784,0,8,3,0,1575,1931,2,,,,,,,,,,,,60731
6915,2012-12,Oregon,81,,21566,22599,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,44246
6916,2012-12,Pennsylvania,27017,,78,105826,319,0,1,0,0,0,0,0,0,,,,,,,,,,,,133241
6917,2012-12,Puerto Rico,0,,1458,262,23,30,0,0,0,0,0,0,0,,,,,,,,,,,,1773
6918,2012-12,Rhode Island,0,,1631,1865,40,334,0,0,0,0,0,0,0,,,,,,,,,,,,3870
6919,2012-12,South Carolina,4575,,16842,18436,661,624,0,5,6,0,944,1036,3,,,,,,,,,,,,43132
6920,2012-12,South Dakota,0,,5079,8910,120,341,0,0,0,0,104,235,0,,,,,,,,,,,,14789
6921,2012-12,Tennessee,8429,,37951,43721,0,1821,0,0,0,0,0,0,0,,,,,,,,,,,,91922
6922,2012-12,Texas,12389,,98886,108058,3699,5293,0,37,49,0,5761,5767,17,,,,,,,,,,,,239956
6923,2012-12,Utah,9722,,9885,12126,234,292,0,3,0,1,237,405,3,,,,,,,,,,,,32908
6924,2012-12,Vermont,0,,2001,2622,92,130,0,0,0,0,0,0,0,,,,,,,,,,,,4845
6925,2012-12,Virgin Islands,0,,20,6,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,29
6926,2012-12,Virginia,0,,36554,39104,1829,0,0,0,0,0,0,0,0,,,,,,,,,,,,77487
6927,2012-12,Washington,13496,,27035,28335,2004,986,0,4,6,0,1314,1267,0,,,,,,,,,,,,74447
6928,2012-12,West Virginia,271,,12009,18169,335,697,0,2,12,0,859,1674,2,,,,,,,,,,,,34030
6929,2012-12,Wisconsin,9627,,22343,22451,803,37,0,0,4,1,39,228,0,,,,,,,,,,,,55533
6930,2012-12,Wyoming,232,,4157,4722,117,263,0,1,3,0,148,233,0,,,,,,,,,,,,9876
6931,2012-11,Alabama,435,,17207,27326,518,1097,1,11,10,1,2304,3308,3,,,,,,,,,,,,52221
6932,2012-11,Alaska,1,,3136,4182,250,225,0,2,8,0,155,171,1,,,,,,,,,,,,8131
6933,2012-11,Arizona,4477,,12968,12975,587,727,0,12,7,0,1447,799,4,,,,,,,,,,,,34003
6934,2012-11,Arkansas,3361,,6340,14554,145,455,0,12,37,0,1047,3347,0,,,,,,,,,,,,29298
6935,2012-11,California,27231,,35855,49929,74,0,0,0,0,0,417,323,3,,,,,,,,,,,,113832
6936,2012-11,Colorado,3007,,19733,21463,633,1356,0,0,0,0,0,0,0,,,,,,,,,,,,46192
6937,2012-11,Connecticut,9823,,5819,6571,324,0,10,0,0,0,0,0,0,,,,,,,,,,,,22547
6938,2012-11,Delaware,13,,1544,1989,60,64,0,0,0,0,6,5,0,,,,,,,,,,,,3681
6939,2012-11,District of Columbia,0,,37,3,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,41
6940,2012-11,Florida,0,,43550,37856,1653,2187,44,14,6,0,1637,1166,1,,,,,,,,,,,,88114
6941,2012-11,Georgia,9246,,13482,19167,295,749,0,14,28,1,1931,2592,2,,,,,,,,,,,,47507
6942,2012-11,Guam,0,,35,39,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,82
6943,2012-11,Hawaii,1622,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1622
6944,2012-11,Idaho,2017,,3360,6640,137,259,0,1,3,0,306,671,1,,,,,,,,,,,,13395
6945,2012-11,Illinois,51530,,16845,22364,0,1150,0,0,0,0,0,0,0,,,,,,,,,,,,91889
6946,2012-11,Indiana,4124,,17383,24331,899,877,0,0,1,0,0,862,0,,,,,,,,,,,,48477
6947,2012-11,Iowa,8611,,157,7217,24,3,0,0,0,0,4,139,0,,,,,,,,,,,,16155
6948,2012-11,Kansas,1458,,8330,12794,376,573,0,1,5,0,510,701,0,,,,,,,,,,,,24748
6949,2012-11,Kentucky,185005,,10571,17789,255,797,0,15,29,0,1907,3552,1,,,,,,,,,,,,219921
6950,2012-11,Louisiana,0,,11882,22676,499,782,0,3,8,0,1037,1695,2,,,,,,,,,,,,38584
6951,2012-11,Maine,0,,3024,5425,128,224,0,17,38,0,57,181,0,,,,,,,,,,,,9094
6952,2012-11,Mariana Islands,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0
6953,2012-11,Maryland,2,,7141,9488,33,22,0,2,2,0,81,276,1,,,,,,,,,,,,17048
6954,2012-11,Massachusetts,11588,,4870,4149,350,199,10,0,0,0,0,0,0,,,,,,,,,,,,21166
6955,2012-11,Michigan,20493,,1453,22403,286,38,0,0,1,0,4,571,0,,,,,,,,,,,,45249
6956,2012-11,Minnesota,14262,,8820,15392,418,392,0,0,6,0,201,677,0,,,,,,,,,,,,40168
6957,2012-11,Mississippi,289,,6880,18507,293,488,0,16,36,0,1108,2654,1,,,,,,,,,,,,30272
6958,2012-11,Missouri,3042,,19943,27029,827,1151,0,16,32,0,1019,2510,2,,,,,,,,,,,,55571
6959,2012-11,Montana,831,,3127,5926,91,247,5,2,3,0,423,1073,0,,,,,,,,,,,,11728
6960,2012-11,Nebraska,4950,,128,5162,29,6,0,0,1,0,7,135,0,,,,,,,,,,,,10418
6961,2012-11,Nevada,1625,,5795,5961,268,486,0,1,0,0,280,195,0,,,,,,,,,,,,14611
6962,2012-11,New Hampshire,2472,,4740,4934,45,3,2,0,0,0,0,27,0,,,,,,,,,,,,12223
6963,2012-11,New Jersey,0,,3647,5013,250,0,0,0,0,0,0,0,0,,,,,,,,,,,,8910
6964,2012-11,New Mexico,840,,5038,6492,237,327,0,3,9,0,496,828,1,,,,,,,,,,,,14271
6965,2012-11,New York,2315,,6692,28126,696,164,129,0,0,0,1,27,0,,,,,,,,,,,,38150
6966,2012-11,North Carolina,19178,,798,27342,530,218,0,7,13,0,1961,3638,7,,,,,,,,,,,,53692
6967,2012-11,North Dakota,683,,1704,4810,60,112,0,0,0,0,45,223,0,,,,,,,,,,,,7637
6968,2012-11,Ohio,0,,32230,36389,1108,1726,0,2,5,0,1159,1913,2,,,,,,,,,,,,74534
6969,2012-11,Oklahoma,0,,16850,20102,822,1134,0,7,7,0,1793,3039,5,,,,,,,,,,,,43759
6970,2012-11,Oregon,33,,12059,15041,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,27133
6971,2012-11,Pennsylvania,21226,,50,78231,322,0,0,0,0,0,0,0,0,,,,,,,,,,,,99829
6972,2012-11,Puerto Rico,0,,1063,172,14,22,0,0,0,0,0,0,0,,,,,,,,,,,,1271
6973,2012-11,Rhode Island,0,,1028,1224,24,202,0,0,0,0,0,0,0,,,,,,,,,,,,2478
6974,2012-11,South Carolina,4895,,10098,12015,289,453,0,8,5,0,1101,1267,0,,,,,,,,,,,,30131
6975,2012-11,South Dakota,0,,2663,6767,74,191,0,1,0,0,95,323,0,,,,,,,,,,,,10114
6976,2012-11,Tennessee,8182,,22221,28279,0,1158,0,0,0,0,0,0,0,,,,,,,,,,,,59840
6977,2012-11,Texas,13692,,52840,64903,2231,3256,0,43,39,0,5863,6948,6,,,,,,,,,,,,149821
6978,2012-11,Utah,10641,,4720,7559,121,220,0,1,0,2,207,387,1,,,,,,,,,,,,23859
6979,2012-11,Vermont,0,,1096,1994,36,65,0,0,0,0,0,0,0,,,,,,,,,,,,3191
6980,2012-11,Virgin Islands,0,,15,7,1,2,0,0,0,0,0,0,0,,,,,,,,,,,,25
6981,2012-11,Virginia,0,,22826,28382,1208,0,0,0,0,0,0,0,0,,,,,,,,,,,,52416
6982,2012-11,Washington,10661,,17319,18004,1106,625,5,1,1,0,1282,1446,2,,,,,,,,,,,,50452
6983,2012-11,West Virginia,270,,6753,14321,197,497,0,4,14,0,1008,3766,0,,,,,,,,,,,,26830
6984,2012-11,Wisconsin,8089,,14976,20715,474,33,0,0,3,0,44,556,0,,,,,,,,,,,,44890
6985,2012-11,Wyoming,306,,2360,3136,85,159,1,1,0,0,155,279,0,,,,,,,,,,,,6482
6986,2012-10,Alabama,511,,12104,14698,370,698,0,11,10,0,2100,2342,6,,,,,,,,,,,,32850
6987,2012-10,Alaska,2,,3453,4010,207,247,0,4,15,0,267,298,0,,,,,,,,,,,,8503
6988,2012-10,Arizona,3982,,9272,7918,423,485,0,9,5,0,1353,887,2,,,,,,,,,,,,24336
6989,2012-10,Arkansas,4177,,4520,9560,111,363,0,14,32,0,1061,2903,2,,,,,,,,,,,,22743
6990,2012-10,California,29124,,28860,30305,54,0,0,0,0,0,451,367,3,,,,,,,,,,,,89164
6991,2012-10,Colorado,4225,,14356,15055,419,947,0,0,1,0,4,2,0,,,,,,,,,,,,35009
6992,2012-10,Connecticut,9006,,4725,4865,158,0,7,0,0,0,0,0,0,,,,,,,,,,,,18761
6993,2012-10,Delaware,16,,1171,1235,41,44,0,0,0,0,3,2,0,,,,,,,,,,,,2512
6994,2012-10,District of Columbia,0,,50,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,53
6995,2012-10,Florida,0,,35686,23640,1071,1634,43,12,13,0,1642,1037,4,,,,,,,,,,,,64782
6996,2012-10,Georgia,10188,,9597,12258,191,595,0,11,30,0,1759,2957,0,,,,,,,,,,,,37586
6997,2012-10,Guam,0,,34,42,4,1,0,0,0,0,0,0,0,,,,,,,,,,,,81
6998,2012-10,Hawaii,1569,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1569
6999,2012-10,Idaho,2285,,2226,5153,71,161,0,5,10,0,323,922,1,,,,,,,,,,,,11157
7000,2012-10,Illinois,49184,,13118,15029,0,718,0,0,0,0,0,0,0,,,,,,,,,,,,78049
7001,2012-10,Indiana,6449,,14083,15844,690,577,0,0,1,0,1,660,0,,,,,,,,,,,,38305
7002,2012-10,Iowa,7158,,128,4538,33,10,0,0,2,0,4,139,0,,,,,,,,,,,,12012
7003,2012-10,Kansas,1522,,5721,7612,209,345,0,3,4,0,516,617,2,,,,,,,,,,,,16551
7004,2012-10,Kentucky,195917,,8226,11474,154,594,2,14,23,0,1753,2829,0,,,,,,,,,,,,220986
7005,2012-10,Louisiana,0,,9056,16181,352,508,0,10,8,0,1089,1898,0,,,,,,,,,,,,29102
7006,2012-10,Maine,0,,2684,6431,72,170,0,15,29,0,65,282,0,,,,,,,,,,,,9748
7007,2012-10,Mariana Islands,0,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1
7008,2012-10,Maryland,5,,5491,5835,29,14,0,2,2,0,86,176,0,,,,,,,,,,,,11640
7009,2012-10,Massachusetts,10918,,4609,3111,256,159,9,0,0,0,0,0,0,,,,,,,,,,,,19062
7010,2012-10,Michigan,19781,,1313,15585,243,32,2,0,2,0,2,504,0,,,,,,,,,,,,37464
7011,2012-10,Minnesota,13056,,7752,20598,315,362,0,1,8,1,185,1031,1,,,,,,,,,,,,43310
7012,2012-10,Mississippi,405,,4859,10027,164,329,0,45,32,0,1076,1996,2,,,,,,,,,,,,18935
7013,2012-10,Missouri,3674,,15628,20116,634,865,0,16,47,0,957,2218,2,,,,,,,,,,,,44157
7014,2012-10,Montana,1007,,2662,6824,58,235,13,1,4,0,460,1771,1,,,,,,,,,,,,13036
7015,2012-10,Nebraska,4007,,88,3579,15,0,0,0,2,0,3,120,0,,,,,,,,,,,,7814
7016,2012-10,Nevada,1877,,4404,3703,178,366,0,1,0,0,305,223,0,,,,,,,,,,,,11057
7017,2012-10,New Hampshire,2737,,3740,4058,37,3,0,0,1,0,0,15,0,,,,,,,,,,,,10591
7018,2012-10,New Jersey,0,,3393,3228,170,0,0,0,0,0,0,0,0,,,,,,,,,,,,6791
7019,2012-10,New Mexico,1144,,4238,4644,160,229,0,4,1,0,455,800,0,,,,,,,,,,,,11675
7020,2012-10,New York,1689,,6546,21226,540,143,142,0,0,0,0,8,0,,,,,,,,,,,,30294
7021,2012-10,North Carolina,18364,,788,16214,353,210,0,7,19,0,1806,3187,8,,,,,,,,,,,,40956
7022,2012-10,North Dakota,928,,1559,6165,40,104,0,0,2,0,74,265,1,,,,,,,,,,,,9138
7023,2012-10,Ohio,0,,23729,21397,816,1121,0,5,3,0,1167,1271,1,,,,,,,,,,,,49510
7024,2012-10,Oklahoma,0,,10986,12235,475,936,0,6,4,0,1649,2665,4,,,,,,,,,,,,28960
7025,2012-10,Oregon,36,,9513,10440,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,19989
7026,2012-10,Pennsylvania,21475,,29,58116,201,0,0,0,0,0,0,0,0,,,,,,,,,,,,79821
7027,2012-10,Puerto Rico,0,,1126,176,3,22,0,0,0,0,0,0,0,,,,,,,,,,,,1327
7028,2012-10,Rhode Island,0,,879,853,20,145,0,0,0,0,0,0,0,,,,,,,,,,,,1897
7029,2012-10,South Carolina,5573,,7498,7606,223,385,1,7,2,0,1038,1298,1,,,,,,,,,,,,23632
7030,2012-10,South Dakota,0,,2144,7113,47,162,0,1,4,0,86,336,0,,,,,,,,,,,,9893
7031,2012-10,Tennessee,5467,,16835,16902,0,828,0,0,0,0,0,0,0,,,,,,,,,,,,40032
7032,2012-10,Texas,13933,,37556,44643,1584,2351,0,45,29,0,5820,6554,15,,,,,,,,,,,,112530
7033,2012-10,Utah,12489,,2418,4257,56,175,0,2,1,0,215,435,0,,,,,,,,,,,,20048
7034,2012-10,Vermont,0,,1061,2033,18,40,0,0,0,0,0,0,0,,,,,,,,,,,,3152
7035,2012-10,Virgin Islands,0,,26,8,1,2,0,0,0,0,0,0,0,,,,,,,,,,,,37
7036,2012-10,Virginia,0,,16759,17809,774,0,0,0,0,0,0,0,0,,,,,,,,,,,,35342
7037,2012-10,Washington,11762,,13645,13258,747,515,7,1,4,0,1252,1858,2,,,,,,,,,,,,43051
7038,2012-10,West Virginia,229,,5692,9496,148,448,1,3,13,0,979,2652,1,,,,,,,,,,,,19662
7039,2012-10,Wisconsin,9519,,12674,18015,354,21,0,0,4,0,54,428,0,,,,,,,,,,,,41069
7040,2012-10,Wyoming,359,,1550,2439,49,91,1,2,1,0,149,370,0,,,,,,,,,,,,5011
7041,2012-09,Alabama,421,,10831,12511,318,577,0,11,11,0,1764,1936,4,,,,,,,,,,,,28384
7042,2012-09,Alaska,3,,2338,3131,94,150,0,10,8,0,175,207,0,,,,,,,,,,,,6116
7043,2012-09,Arizona,5147,,9685,7771,364,489,0,11,2,0,1281,743,3,,,,,,,,,,,,25496
7044,2012-09,Arkansas,3799,,4717,7672,108,359,0,7,21,0,966,2231,1,,,,,,,,,,,,19881
7045,2012-09,California,22200,,26752,29344,52,0,0,0,0,0,421,306,2,,,,,,,,,,,,79077
7046,2012-09,Colorado,3437,,13865,13590,370,823,0,0,0,0,2,0,0,,,,,,,,,,,,32087
7047,2012-09,Connecticut,8264,,4440,4025,170,0,3,0,0,0,0,0,0,,,,,,,,,,,,16902
7048,2012-09,Delaware,0,,1097,973,33,39,0,0,0,0,3,4,0,,,,,,,,,,,,2149
7049,2012-09,District of Columbia,0,,28,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,30
7050,2012-09,Florida,0,,33996,20479,895,1495,34,15,8,0,1521,891,3,,,,,,,,,,,,59337
7051,2012-09,Georgia,8164,,9188,9206,197,451,0,13,32,0,1696,2130,0,,,,,,,,,,,,31077
7052,2012-09,Guam,0,,30,33,3,5,0,0,0,0,0,0,0,,,,,,,,,,,,71
7053,2012-09,Hawaii,1334,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1334
7054,2012-09,Idaho,1779,,2439,4728,77,169,0,4,7,2,314,906,2,,,,,,,,,,,,10427
7055,2012-09,Illinois,45837,,11788,12727,0,771,0,0,0,0,0,0,0,,,,,,,,,,,,71123
7056,2012-09,Indiana,5584,,12916,12873,509,513,0,0,3,0,1,634,0,,,,,,,,,,,,33033
7057,2012-09,Iowa,5352,,81,3379,18,4,0,0,0,0,3,153,0,,,,,,,,,,,,8990
7058,2012-09,Kansas,1095,,5147,6172,201,306,0,2,8,0,400,478,0,,,,,,,,,,,,13809
7059,2012-09,Kentucky,194898,,7850,9397,155,584,1,16,23,0,1621,2339,2,,,,,,,,,,,,216886
7060,2012-09,Louisiana,0,,11017,16304,359,669,0,6,6,0,988,1375,0,,,,,,,,,,,,30724
7061,2012-09,Maine,0,,2838,5155,96,176,0,7,16,0,85,165,1,,,,,,,,,,,,8539
7062,2012-09,Mariana Islands,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0
7063,2012-09,Maryland,0,,4569,4704,25,10,0,0,0,0,74,146,0,,,,,,,,,,,,9528
7064,2012-09,Massachusetts,10529,,4108,2536,198,138,10,0,0,0,0,0,0,,,,,,,,,,,,17519
7065,2012-09,Michigan,16637,,1039,14424,194,25,1,0,1,0,2,392,0,,,,,,,,,,,,32715
7066,2012-09,Minnesota,12011,,7119,16723,277,314,0,3,11,0,184,781,1,,,,,,,,,,,,37424
7067,2012-09,Mississippi,366,,4532,7018,146,317,0,40,37,0,931,1472,2,,,,,,,,,,,,14861
7068,2012-09,Missouri,2898,,15282,15154,498,776,0,13,38,0,1000,1599,0,,,,,,,,,,,,37258
7069,2012-09,Montana,752,,2673,5512,71,254,20,3,2,0,436,1394,1,,,,,,,,,,,,11118
7070,2012-09,Nebraska,3095,,80,2506,9,3,0,0,0,0,2,111,0,,,,,,,,,,,,5806
7071,2012-09,Nevada,1034,,4325,3638,192,296,1,0,0,0,276,185,1,,,,,,,,,,,,9948
7072,2012-09,New Hampshire,2370,,3837,3776,31,1,7,0,0,0,0,6,0,,,,,,,,,,,,10028
7073,2012-09,New Jersey,0,,3487,2801,183,0,0,0,0,0,0,0,0,,,,,,,,,,,,6471
7074,2012-09,New Mexico,436,,4034,4265,161,213,0,2,4,0,469,699,1,,,,,,,,,,,,10284
7075,2012-09,New York,2185,,5784,19289,564,114,105,0,0,0,0,9,0,,,,,,,,,,,,28050
7076,2012-09,North Carolina,15111,,662,13039,261,173,0,8,20,0,1674,2586,4,,,,,,,,,,,,33538
7077,2012-09,North Dakota,619,,1435,4176,35,89,0,0,0,0,41,204,0,,,,,,,,,,,,6599
7078,2012-09,Ohio,0,,22700,18049,649,1188,0,2,3,0,1040,1062,2,,,,,,,,,,,,44695
7079,2012-09,Oklahoma,0,,10048,10635,430,800,0,2,3,0,1523,2103,2,,,,,,,,,,,,25546
7080,2012-09,Oregon,44,,9240,10918,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,20203
7081,2012-09,Pennsylvania,18775,,27,53559,203,0,0,0,1,0,0,0,0,,,,,,,,,,,,72565
7082,2012-09,Puerto Rico,0,,931,186,9,23,0,0,0,0,0,0,0,,,,,,,,,,,,1149
7083,2012-09,Rhode Island,0,,821,791,20,139,0,0,0,0,0,0,0,,,,,,,,,,,,1771
7084,2012-09,South Carolina,5529,,6784,6071,190,242,1,8,4,0,927,1026,1,,,,,,,,,,,,20783
7085,2012-09,South Dakota,0,,2033,4472,49,116,0,0,1,0,107,251,0,,,,,,,,,,,,7029
7086,2012-09,Tennessee,4956,,15153,14344,0,722,0,0,0,0,0,0,0,,,,,,,,,,,,35175
7087,2012-09,Texas,11425,,36471,45464,1454,2115,0,51,40,2,5411,5664,20,,,,,,,,,,,,108117
7088,2012-09,Utah,9595,,2559,3815,47,175,0,5,2,0,238,500,0,,,,,,,,,,,,16936
7089,2012-09,Vermont,0,,1128,1774,25,56,0,0,0,0,0,0,0,,,,,,,,,,,,2983
7090,2012-09,Virgin Islands,0,,34,6,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,41
7091,2012-09,Virginia,0,,17365,15658,726,0,0,0,0,0,0,0,0,,,,,,,,,,,,33749
7092,2012-09,Washington,9647,,12209,11217,526,492,4,0,2,0,1160,1626,0,,,,,,,,,,,,36883
7093,2012-09,West Virginia,308,,5746,8041,135,373,0,4,8,0,911,2023,0,,,,,,,,,,,,17549
7094,2012-09,Wisconsin,7616,,11137,14610,303,24,0,0,5,0,51,324,0,,,,,,,,,,,,34070
7095,2012-09,Wyoming,226,,1599,2408,35,90,0,0,7,0,142,367,0,,,,,,,,,,,,4874
7096,2012-08,Alabama,542,,13805,12264,386,750,0,7,9,0,2265,2159,4,,,,,,,,,,,,32191
7097,2012-08,Alaska,60,,2881,3703,115,200,1,4,18,0,214,286,0,,,,,,,,,,,,7482
7098,2012-08,Arizona,5656,,10858,8157,420,494,0,9,6,0,1361,830,0,,,,,,,,,,,,27791
7099,2012-08,Arkansas,2711,,4935,6330,92,329,2,6,24,0,1126,2420,1,,,,,,,,,,,,17976
7100,2012-08,California,25118,,29494,31911,63,0,0,0,0,0,409,295,1,,,,,,,,,,,,87291
7101,2012-08,Colorado,3563,,15970,13345,430,895,1,0,0,0,0,0,0,,,,,,,,,,,,34204
7102,2012-08,Connecticut,9722,,4776,3816,171,0,12,0,0,0,0,0,0,,,,,,,,,,,,18497
7103,2012-08,Delaware,0,,1198,980,33,42,0,0,0,0,2,4,0,,,,,,,,,,,,2259
7104,2012-08,District of Columbia,0,,37,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,40
7105,2012-08,Florida,0,,37184,20301,1162,1558,175,16,7,0,1633,971,0,,,,,,,,,,,,63007
7106,2012-08,Georgia,9914,,10610,9326,189,476,0,11,19,0,1957,2208,0,,,,,,,,,,,,34710
7107,2012-08,Guam,0,,39,36,1,2,0,0,0,0,0,0,0,,,,,,,,,,,,78
7108,2012-08,Hawaii,1426,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1426
7109,2012-08,Idaho,2157,,2571,4123,71,176,0,3,12,0,384,850,1,,,,,,,,,,,,10348
7110,2012-08,Illinois,57937,,12980,14054,0,655,0,0,0,0,0,0,0,,,,,,,,,,,,85626
7111,2012-08,Indiana,7534,,13991,12638,593,509,0,1,0,0,0,687,0,,,,,,,,,,,,35953
7112,2012-08,Iowa,6876,,82,2810,14,3,0,0,0,0,2,130,0,,,,,,,,,,,,9917
7113,2012-08,Kansas,1582,,5923,6423,241,382,0,4,12,0,561,578,2,,,,,,,,,,,,15708
7114,2012-08,Kentucky,193694,,8244,8463,170,685,1,18,21,0,2088,2885,7,,,,,,,,,,,,216276
7115,2012-08,Louisiana,0,,9985,11956,346,555,0,12,9,0,1078,1379,0,,,,,,,,,,,,25320
7116,2012-08,Maine,0,,2833,3623,83,153,0,12,35,0,91,224,0,,,,,,,,,,,,7054
7117,2012-08,Mariana Islands,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0
7118,2012-08,Maryland,85,,5534,4683,44,20,0,3,4,0,75,161,0,,,,,,,,,,,,10609
7119,2012-08,Massachusetts,10178,,4616,2689,177,192,3,0,0,0,0,0,0,,,,,,,,,,,,17855
7120,2012-08,Michigan,19047,,1179,11769,210,32,0,0,1,0,3,412,0,,,,,,,,,,,,32653
7121,2012-08,Minnesota,13106,,7738,12588,253,329,0,0,8,0,228,677,0,,,,,,,,,,,,34927
7122,2012-08,Mississippi,545,,5764,7545,158,366,0,45,36,0,1192,1661,1,,,,,,,,,,,,17313
7123,2012-08,Missouri,3078,,16799,15229,546,819,0,13,32,0,1098,1721,1,,,,,,,,,,,,39336
7124,2012-08,Montana,959,,3047,4567,57,278,37,5,6,0,525,1284,0,,,,,,,,,,,,10765
7125,2012-08,Nebraska,3574,,91,2335,10,4,0,0,0,0,5,122,0,,,,,,,,,,,,6141
